FECHA;COMP.;CODIGO;CUENTA;CONCEPTO; DEBE ; HABER ;REFERENCIA
31/10/2024;94;6121040;Gastos de Bancarios y Pasarelas de pago                    ;CORPORACION PAYTECH C.A.;299,18;;22771
31/10/2024;94;1111001;Caja Principal;CORPORACION PAYTECH C.A.;12.854,24;;22771
31/10/2024;94;5131001;Sueldos Empleados                                ;2da QUINCENA MES 10-2024;455;;Nomina
31/10/2024;94;5131005;Bono de Alimentación                     ;2da QUINCENA MES 10-2024;5.910,80;;Nomina
31/10/2024;94;5131008;Prestaciones Sociales-Antiguedad               ;2da QUINCENA MES 10-2024;95,55;;Nomina
31/10/2024;94;5131009;Vacaciones                                        ;2da QUINCENA MES 10-2024;18,96;;Nomina
31/10/2024;94;5131010;Utilidades;2da QUINCENA MES 10-2024;37,92;;Nomina
31/10/2024;94;5131012;Aporte IVSS;2da QUINCENA MES 10-2024;50,05;;Nomina
31/10/2024;94;5131013;Aporte I.N.C.E                                    ;2da QUINCENA MES 10-2024;9,1;;Nomina
31/10/2024;94;5131014;Aporte FAOV                                     ;2da QUINCENA MES 10-2024;9,1;;Nomina
31/10/2024;94;5131006;Bonificaciones Contractuales             ;2da QUINCENA MES 10-2024;26.380,35;;Nomina
31/10/2024;94;2131002;Retenciones IVSS Empleados;2da QUINCENA MES 10-2024;;18,2;Nomina
31/10/2024;94;2131003;Retenciones SPF Empleados;2da QUINCENA MES 10-2024;;2,28;Nomina
31/10/2024;94;2131004;Retenciones FAOV Empleados;2da QUINCENA MES 10-2024;;4,55;Nomina
31/10/2024;94;2141001;Aportes IVSS Y SPF ;2da QUINCENA MES 10-2024;;50,05;Nomina
31/10/2024;94;2141002;Aportes FAOV ;2da QUINCENA MES 10-2024;;9,1;Nomina
31/10/2024;94;2141003;Aportes INCES ;2da QUINCENA MES 10-2024;;9,1;Nomina
31/10/2024;94;2161004;Vacaciones por pagar;2da QUINCENA MES 10-2024;;18,96;Nomina
31/10/2024;94;2161005;Utilidades por pagar;2da QUINCENA MES 10-2024;;37,92;Nomina
31/10/2024;94;2241001;Prestaciones Sociales por Pagar;2da QUINCENA MES 10-2024;;95,55;Nomina
31/10/2024;94;2161001;Nomina por Pagar;2da QUINCENA MES 10-2024;;32.721,12;Nomina
31/10/2024;94;6121040;Gastos de Bancarios y Pasarelas de pago                    ;COM;6.045,33;;Bancamiga
31/10/2024;94;1111001;Caja Principal;REINTEGRO INVERSIONES DAS;856,84;;Bancamiga
31/10/2024;94;2114001;Cuentas por Pagar Directivos;RETIRO XXXXX;80.105,00;;Bancamiga
31/10/2024;94;2124007;IGTF Percibido de clientes;PLANILLA 99021;293,72;;Bancamiga
31/10/2024;94;2124009;IVA Retenido a Proveedores;PLANILLA 99035;810,91;;Bancamiga
31/10/2024;94;2124004;Islr 1% por pagar;PLANILLA 99044;2.168,70;;Bancamiga
31/10/2024;94;5132002;Arrendamiento;PAGO DE CONCESION  AGOSTO 2024;23.000,00;;Bancamiga
31/10/2024;94;5132002;Arrendamiento;PAGO CONCESION AGOS 2024;4.096,08;;Bancamiga
31/10/2024;94;2114010;Otras Cuentas por Pagar ;PAGO FOSPUCA;6.877,50;;Bancamiga
31/10/2024;94;6121025;Impuestos Municipales                       ;ALCADIA DE BARUTA;4.120,56;;Bancamiga
31/10/2024;94;6121023;Comidas, Viajes y Traslados                       ;PAGO AGUA POTABLE;320;;Bancamiga
31/10/2024;94;5131016;Trabajos a Destajo;PAGO MIGUELINA;860;;Bancamiga
31/10/2024;94;1111001;Caja Principal;TRANF  BCO VZLA;6.850,00;;Bancamiga
31/10/2024;94;1111001;Caja Principal;TRANSF BCO VZLA;38.220,00;;Bancamiga
31/10/2024;94;2161001;Nomina por Pagar;TRANSF XXXXX;5.504,00;;Bancamiga
31/10/2024;94;2161001;Nomina por Pagar;TRANF XXXXX;5.590,00;;Bancamiga
31/10/2024;94;2161001;Nomina por Pagar;TRANSF YONEIBER;8.600,00;;Bancamiga
31/10/2024;94;2161001;Nomina por Pagar;TRANSF XXXXX;906;;Bancamiga
31/10/2024;94;5132007;vigilancia;SEGURIDAD CC LAS COLINAS;700;;Bancamiga
31/10/2024;94;2124010;Impuesto de protección a las pensiones por pagar;PLANILLA 99019;3.114,66;;Bancamiga
31/10/2024;94;2122003;ISLR Retenido a Proveedores;PLANILLA 99074;135,15;;Bancamiga
31/10/2024;94;1111001;Caja Principal;TRANF BCO VZLA;300;;Bancamiga
31/10/2024;94;6121023;Comidas, Viajes y Traslados                       ;PAGO DE BOTELLONES;320;;Bancamiga
31/10/2024;94;5132010;mantenimiento equipos control de acceso vehicular;PAGO A MIREYA;6.450,00;;Bancamiga
31/10/2024;94;5131016;Trabajos a Destajo;PAGO A MIGUELINA;1.290,00;;Bancamiga
31/10/2024;94;6121031;Honorarios Profesionales;PAGO A FREDDY DOS MESES;5.160,00;;Bancamiga
31/10/2024;94;2114010;Otras Cuentas por Pagar ;COMPRA DE 200 ROLLO PUNTO DE VENTA;2.900,00;;Bancamiga
31/10/2024;94;2161001;Nomina por Pagar;TRANF XXXXX;4.301,05;;Bancamiga
31/10/2024;94;2161001;Nomina por Pagar;TRANS XXXXX;5.160,00;;Bancamiga
31/10/2024;94;2161001;Nomina por Pagar;TRANSF XXXXX;5.160,00;;Bancamiga
31/10/2024;94;2161001;Nomina por Pagar;TRANSF XXXXX;2.580,00;;Bancamiga
31/10/2024;94;2161001;Nomina por Pagar;TRANSF XXXXX;6.450,00;;Bancamiga
31/10/2024;94;6121040;Gastos de Bancarios y Pasarelas de pago                    ;INT;32,51;;Bancamiga
31/10/2024;94;1112002;Banco BancaAmiga;transferencias realizadas;;239.278,01;Bancamiga
31/10/2024;94;1112002;Banco BancaAmiga;transferencias recibidas;239.446,36;;Bancamiga
31/10/2024;94;6121040;Gastos de Bancarios y Pasarelas de pago                    ;INT;;265,1;Bancamiga
31/10/2024;94;1111001;Caja Principal;TRANSF DESDE BANESCO;;7.910,00;Bancamiga
31/10/2024;94;1111001;Caja Principal;PAGO DE MARI PILI;;924,5;Bancamiga
31/10/2024;94;1111001;Caja Principal;PAGO DIRECTO;;32.069,94;Bancamiga
31/10/2024;94;1111001;Caja Principal;TICKET;;14.439,30;Bancamiga
31/10/2024;94;1111001;Caja Principal;PÚESTO FIJO FACTOR 650;;2.087,00;Bancamiga
31/10/2024;94;1111001;Caja Principal;PAGO DE MAGALI;;2.935,00;Bancamiga
31/10/2024;94;1111001;Caja Principal;PAGO DRECTO;;5.785,83;Bancamiga
31/10/2024;94;1111001;Caja Principal;LIQUIDACION DE PUNTO;;173.029,69;Bancamiga
31/10/2024;94;1111001;Caja Principal;TRANSF BANCAMIGA;6.040,00;;banesco
31/10/2024;94;2114001;Cuentas por Pagar Directivos;PAGO ELECTRICIDAD APTO;188,94;;banesco
31/10/2024;94;6121021;Consumo de Electricidad                               ;PAGO ELECTRICIDAD OFICINA;1.065,02;;banesco
31/10/2024;94;6121019;Teléfono - Celulares                              ;CANTV;515,3;;banesco
31/10/2024;94;6121040;Gastos de Bancarios y Pasarelas de pago                    ;COM;407,24;;banesco
31/10/2024;94;2114001;Cuentas por Pagar Directivos;RETIRO XXXXX;30.060,00;;banesco
31/10/2024;94;1112001;Banco Banesco;transferencias realizadas;;38.276,50;banesco
31/10/2024;94;1112001;Banco Banesco;transferencias recibidas;38.540,54;;banesco
31/10/2024;94;1111001;Caja Principal;TICKET;;24.486,04;banesco
31/10/2024;94;1111001;Caja Principal;CROSSFIT;;1.846,00;banesco
31/10/2024;94;1111001;Caja Principal;PRODELLI;;3.515,00;banesco
31/10/2024;94;1111001;Caja Principal;PAGO INVERSIONES DAS;;4.036,50;banesco
31/10/2024;94;1111001;Caja Principal;PAGO DE EDEN ;;2.937,00;banesco
31/10/2024;94;1111001;Caja Principal;cambio divisas;;1.720,00;banesco
31/10/2024;94;6121040;Gastos de Bancarios y Pasarelas de pago                    ;COM;672,08;;bdv
31/10/2024;94;2114001;Cuentas por Pagar Directivos;RETIRO XXXXX;9.200,00;;bdv
31/10/2024;94;2141001;Aportes IVSS Y SPF ;PAGO IVSS;173,25;;bdv
31/10/2024;94;2141002;Aportes FAOV ;PAGO BANAVIH;27,3;;bdv
31/10/2024;94;2141003;Aportes INCES ;PAGO INCES;55,38;;bdv
31/10/2024;94;2121003;IVA por Pagar;PLANILLA 99030;15.420,74;;bdv
31/10/2024;94;2124007;IGTF Percibido de clientes;PAGO SENIAT 1;107,44;;bdv
31/10/2024;94;2124009;IVA Retenido a Proveedores;PAGO SENIAT 2;809,12;;bdv
31/10/2024;94;2124004;Islr 1% por pagar;PAGO SENIAT 3;1.048,77;;bdv
31/10/2024;94;2121003;IVA por Pagar;PAGO SENIAT 4;14.894,10;;bdv
31/10/2024;94;1112003;Banco de Venezuela;transferencias realizadas;;42.408,18;bdv
31/10/2024;94;1112003;Banco de Venezuela;transferencias recibidas;44.150,00;;bdv
31/10/2024;94;1111001;Caja Principal;TRANF DESDE BANCAMIGA;;6.850,00;bdv
31/10/2024;94;1111001;Caja Principal;TRANSF DEDES BANCAMIGA;;2.900,00;bdv
31/10/2024;94;1111001;Caja Principal;TRANSF DESDE BANCAMIGA;;9.000,00;bdv
31/10/2024;94;1111001;Caja Principal;TRASNF DESDE BANCAMIGA;;25.400,00;bdv
31/10/2024;94;5131016;Trabajos a Destajo;Miguelina torres -limpieza 40usd;1.600,00;;pago
31/10/2024;94;5131016;Trabajos a Destajo;Miguelina torres -limpieza 60usd;2.400,00;;pago
31/10/2024;94;2114001;Cuentas por Pagar Directivos;Miguelina torres -limpieza 40usd;;1.600,00;pago
31/10/2024;94;2114001;Cuentas por Pagar Directivos;Miguelina torres -limpieza 60usd;;2.400,00;pago
31/10/2024;94;5131006;Bonificaciones Contractuales             ;PASAJE EMPLEADOS;900;;pago
31/10/2024;94;5131006;Bonificaciones Contractuales             ;PASAJE EMPLEADOS;900;;pago
31/10/2024;94;2114001;Cuentas por Pagar Directivos;PASAJE EMPLEADOS;;900;pago
31/10/2024;94;2114001;Cuentas por Pagar Directivos;PASAJE EMPLEADOS;;900;pago
31/10/2024;94;2121001;Débito Fiscal IVA;Iva quincena;20.077,05;;Iva
31/10/2024;94;1141002;Retención 75% IVA Clientes;Iva quincena;;1.547,46;Iva
31/10/2024;94;2121003;IVA por Pagar;Iva quincena;;18.529,59;Iva
31/10/2024;94;1142004;ISLR Otros;Islr 1%;1.254,82;;Islr
31/10/2024;94;2124004;Islr 1% por pagar;Islr 1%;;1.254,82;Islr
31/10/2024;94;2161001;Nomina por Pagar;pago nomina ;22.414,40;;Pago
31/10/2024;94;2114001;Cuentas por Pagar Directivos;pago nomina ;;22.414,40;pago
31/10/2024;94;5131015;Impuesto de protección de las pensiones;IPP mes 10-2024;3.640,46;;IPP
31/10/2024;94;2124010;Impuesto de protección a las pensiones por pagar;IPP mes 10-2024;;3.640,46;IPP
31/10/2024;94;2114010;Otras Cuentas por Pagar ;pago facturas varias ;7.403,04;;pago
31/10/2024;94;2114001;Cuentas por Pagar Directivos;pago facturas varias ;;7.403,04;pago
15/11/2024;95;6121018;Aseo Urbano                      ;INVERSIONES FOSPUCA BARUTA, C.A. ;7.860,34;;1000303339
15/11/2024;95;1141001;Crédito Fiscal IVA Compras;INVERSIONES FOSPUCA BARUTA, C.A. ;1.257,65;;1000303339
15/11/2024;95;2124009;IVA Retenido a Proveedores;INVERSIONES FOSPUCA BARUTA, C.A. ;;943,24;2,02E+13
15/11/2024;95;2122003;ISLR Retenido a Proveedores;INVERSIONES FOSPUCA BARUTA, C.A. ;;157,21;1000303339
15/11/2024;95;2114010;Otras Cuentas por Pagar ;INVERSIONES FOSPUCA BARUTA, C.A. ;;8.017,54;1000303339
15/11/2024;95;6121016;Papeleria;BAZAR Y LIBRERÍA ARAIRA JF, C.A.;455,94;;46962
15/11/2024;95;2114010;Otras Cuentas por Pagar ;BAZAR Y LIBRERÍA ARAIRA JF, C.A.;;455,94;46962
15/11/2024;95;6121044;Gastos Eventuales;FARMACIA FARMAGO, C.A;168,61;;409
15/11/2024;95;2114010;Otras Cuentas por Pagar ;FARMACIA FARMAGO, C.A;;168,61;409
15/11/2024;95;6121023;Comidas, Viajes y Traslados                       ;PANADERIA PASTELERIA LA MANSION DEL PAN, C.A. ;123,06;;41857
15/11/2024;95;2114010;Otras Cuentas por Pagar ;PANADERIA PASTELERIA LA MANSION DEL PAN, C.A. ;;123,06;41857
15/11/2024;95;6121023;Comidas, Viajes y Traslados                       ;EXCELSIOR GAMA SUPERMERCADOS, C.A. ;318,19;;75098
15/11/2024;95;2114010;Otras Cuentas por Pagar ;EXCELSIOR GAMA SUPERMERCADOS, C.A. ;;318,19;75098
15/11/2024;95;6121023;Comidas, Viajes y Traslados                       ;EXCELSIOR GAMA SUPERMERCADOS, C.A. ;268,66;;75082
15/11/2024;95;2114010;Otras Cuentas por Pagar ;EXCELSIOR GAMA SUPERMERCADOS, C.A. ;;268,66;75082
15/11/2024;95;6121023;Comidas, Viajes y Traslados                       ;AUTOMERCADOS PLAZA'S, C.A. ;934,2;;13300
15/11/2024;95;2114010;Otras Cuentas por Pagar ;AUTOMERCADOS PLAZA'S, C.A. ;;934,2;13300
15/11/2024;95;6121023;Comidas, Viajes y Traslados                       ;FARMATODO, C.A. ;1.036,40;;38260
15/11/2024;95;2114010;Otras Cuentas por Pagar ;FARMATODO, C.A. ;;1.036,40;38260
15/11/2024;95;6121023;Comidas, Viajes y Traslados                       ;PAULAS BAKERY, C.A. ;165,7;;53910
15/11/2024;95;2114010;Otras Cuentas por Pagar ;PAULAS BAKERY, C.A. ;;165,7;53910
15/11/2024;95;4112003;Ingresos por Servicios Sector Privado Ptos. Variables;RESUMEN DEL DIA;;8.069,45;151
15/11/2024;95;2121001;Débito Fiscal IVA;RESUMEN DEL DIA;;1.291,11;151
15/11/2024;95;1111001;Caja Principal;RESUMEN DEL DIA;9.360,56;;151
15/11/2024;95;4112003;Ingresos por Servicios Sector Privado Ptos. Variables;RESUMEN DEL DIA;;5.474,29;152
15/11/2024;95;2121001;Débito Fiscal IVA;RESUMEN DEL DIA;;875,89;152
15/11/2024;95;1111001;Caja Principal;RESUMEN DEL DIA;6.350,18;;152
15/11/2024;95;4112003;Ingresos por Servicios Sector Privado Ptos. Variables;RESUMEN DEL DIA;;1.456,95;153
15/11/2024;95;2121001;Débito Fiscal IVA;RESUMEN DEL DIA;;233,11;153
15/11/2024;95;1111001;Caja Principal;RESUMEN DEL DIA;1.690,06;;153
15/11/2024;95;4112003;Ingresos por Servicios Sector Privado Ptos. Variables;RESUMEN DEL DIA;;7.621,14;154
15/11/2024;95;2121001;Débito Fiscal IVA;RESUMEN DEL DIA;;1.219,38;154
15/11/2024;95;1111001;Caja Principal;RESUMEN DEL DIA;8.840,52;;154
15/11/2024;95;4112003;Ingresos por Servicios Sector Privado Ptos. Variables;RESUMEN DEL DIA;;7.397,00;155
15/11/2024;95;2121001;Débito Fiscal IVA;RESUMEN DEL DIA;;1.183,52;155
15/11/2024;95;1111001;Caja Principal;RESUMEN DEL DIA;8.580,52;;155
15/11/2024;95;4112003;Ingresos por Servicios Sector Privado Ptos. Variables;RESUMEN DEL DIA;;6.638,38;156
15/11/2024;95;2121001;Débito Fiscal IVA;RESUMEN DEL DIA;;1.062,14;156
15/11/2024;95;1111001;Caja Principal;RESUMEN DEL DIA;7.700,52;;156
15/11/2024;95;4112003;Ingresos por Servicios Sector Privado Ptos. Variables;RESUMEN DEL DIA;;8.690,09;157
15/11/2024;95;2121001;Débito Fiscal IVA;RESUMEN DEL DIA;;1.390,41;157
15/11/2024;95;1111001;Caja Principal;RESUMEN DEL DIA;10.080,50;;157
15/11/2024;95;4112003;Ingresos por Servicios Sector Privado Ptos. Variables;RESUMEN DEL DIA;;7.362,44;158
15/11/2024;95;2121001;Débito Fiscal IVA;RESUMEN DEL DIA;;1.177,99;158
15/11/2024;95;1111001;Caja Principal;RESUMEN DEL DIA;8.540,43;;158
15/11/2024;95;4112003;Ingresos por Servicios Sector Privado Ptos. Variables;RESUMEN DEL DIA;;5.672,64;159
15/11/2024;95;2121001;Débito Fiscal IVA;RESUMEN DEL DIA;;907,62;159
15/11/2024;95;1111001;Caja Principal;RESUMEN DEL DIA;6.580,26;;159
15/11/2024;95;4112003;Ingresos por Servicios Sector Privado Ptos. Variables;RESUMEN DEL DIA;;2.810,57;160
15/11/2024;95;2121001;Débito Fiscal IVA;RESUMEN DEL DIA;;449,69;160
15/11/2024;95;1111001;Caja Principal;RESUMEN DEL DIA;3.260,26;;160
15/11/2024;95;4112003;Ingresos por Servicios Sector Privado Ptos. Variables;RESUMEN DEL DIA;;7.603,85;161
15/11/2024;95;2121001;Débito Fiscal IVA;RESUMEN DEL DIA;;1.216,62;161
15/11/2024;95;1111001;Caja Principal;RESUMEN DEL DIA;8.820,47;;161
15/11/2024;95;4112003;Ingresos por Servicios Sector Privado Ptos. Variables;RESUMEN DEL DIA;;6.034,91;162
15/11/2024;95;2121001;Débito Fiscal IVA;RESUMEN DEL DIA;;965,59;162
15/11/2024;95;1111001;Caja Principal;RESUMEN DEL DIA;7.000,50;;162
15/11/2024;95;4112003;Ingresos por Servicios Sector Privado Ptos. Variables;RESUMEN DEL DIA;;7.483,18;163
15/11/2024;95;2121001;Débito Fiscal IVA;RESUMEN DEL DIA;;1.197,31;163
15/11/2024;95;1111001;Caja Principal;RESUMEN DEL DIA;8.680,49;;163
15/11/2024;95;4112003;Ingresos por Servicios Sector Privado Ptos. Variables;RESUMEN DEL DIA;;7.241,74;164
15/11/2024;95;2121001;Débito Fiscal IVA;RESUMEN DEL DIA;;1.158,68;164
15/11/2024;95;1111001;Caja Principal;RESUMEN DEL DIA;8.400,42;;164
15/11/2024;95;4112003;Ingresos por Servicios Sector Privado Ptos. Variables;RESUMEN DEL DIA;;7.845,25;165
15/11/2024;95;2121001;Débito Fiscal IVA;RESUMEN DEL DIA;;1.255,24;165
15/11/2024;95;1111001;Caja Principal;RESUMEN DEL DIA;9.100,49;;165
15/11/2024;95;4112004;Ingresos por Servicios Sector Privado Ptos. Fijos;SOCIEDAD CIVIL CLINICA ODONTOLOGICA LAS COLINAS;;6.573,63;22772
15/11/2024;95;2121001;Débito Fiscal IVA;SOCIEDAD CIVIL CLINICA ODONTOLOGICA LAS COLINAS;;1.051,78;22772
15/11/2024;95;1111003;Caja en Moneda Extranjera;SOCIEDAD CIVIL CLINICA ODONTOLOGICA LAS COLINAS;228,76;;22772
15/11/2024;95;2124007;IGTF Percibido de clientes;SOCIEDAD CIVIL CLINICA ODONTOLOGICA LAS COLINAS;;228,76;22772
15/11/2024;95;1111001;Caja Principal;SOCIEDAD CIVIL CLINICA ODONTOLOGICA LAS COLINAS;7.625,41;;22772
15/11/2024;95;4112004;Ingresos por Servicios Sector Privado Ptos. Fijos;CORPORACION PAYTECH C.A.;;9.310,23;22773
15/11/2024;95;2121001;Débito Fiscal IVA;CORPORACION PAYTECH C.A.;;1.489,64;22773
15/11/2024;95;1141002;Retención 75% IVA Clientes;CORPORACION PAYTECH C.A.;1.117,23;;2,02E+13
15/11/2024;95;1142001;ISLR Retenido por Clientes;CORPORACION PAYTECH C.A.;186,2;;2,02E+13
15/11/2024;95;6121040;Gastos de Bancarios y Pasarelas de pago                    ;CORPORACION PAYTECH C.A.;216;;22773
15/11/2024;95;1111001;Caja Principal;CORPORACION PAYTECH C.A.;9.280,43;;22773
15/11/2024;95;2121001;Débito Fiscal IVA;Iva 1era quincena;18.125,73;;Iva
15/11/2024;95;1141001;Crédito Fiscal IVA Compras;Iva 1era quincena;;1.257,65;Iva
15/11/2024;95;1141002;Retención 75% IVA Clientes;Iva 1era quincena;;1.117,23;Iva
15/11/2024;95;2121003;IVA por Pagar;Iva 1era quincena;;15.750,84;Iva
15/11/2024;95;1142004;ISLR Otros;Islr 1%;1.132,86;;Islr
15/11/2024;95;2124004;Islr 1% por pagar;Islr 1%;;1.132,86;Islr
15/11/2024;95;5131001;Sueldos Empleados                                ;1ra QUINCENA MES 11-2024;390;;Nomina
15/11/2024;95;5131005;Bono de Alimentación                     ;1ra QUINCENA MES 11-2024;5.406,00;;Nomina
15/11/2024;95;5131008;Prestaciones Sociales-Antiguedad               ;1ra QUINCENA MES 11-2024;81,9;;Nomina
15/11/2024;95;5131009;Vacaciones                                        ;1ra QUINCENA MES 11-2024;16,25;;Nomina
15/11/2024;95;5131010;Utilidades;1ra QUINCENA MES 11-2024;32,5;;Nomina
15/11/2024;95;5131012;Aporte IVSS;1ra QUINCENA MES 11-2024;42,9;;Nomina
15/11/2024;95;5131013;Aporte I.N.C.E                                    ;1ra QUINCENA MES 11-2024;7,8;;Nomina
15/11/2024;95;5131014;Aporte FAOV                                     ;1ra QUINCENA MES 11-2024;7,8;;Nomina
15/11/2024;95;5131006;Bonificaciones Contractuales             ;1ra QUINCENA MES 11-2024;26.420,75;;Nomina
15/11/2024;95;2131002;Retenciones IVSS Empleados;1ra QUINCENA MES 11-2024;;15,6;Nomina
15/11/2024;95;2131003;Retenciones SPF Empleados;1ra QUINCENA MES 11-2024;;1,95;Nomina
15/11/2024;95;2131004;Retenciones FAOV Empleados;1ra QUINCENA MES 11-2024;;3,9;Nomina
15/11/2024;95;2141001;Aportes IVSS Y SPF ;1ra QUINCENA MES 11-2024;;42,9;Nomina
15/11/2024;95;2141002;Aportes FAOV ;1ra QUINCENA MES 11-2024;;7,8;Nomina
15/11/2024;95;2141003;Aportes INCES ;1ra QUINCENA MES 11-2024;;7,8;Nomina
15/11/2024;95;2161004;Vacaciones por pagar;1ra QUINCENA MES 11-2024;;16,25;Nomina
15/11/2024;95;2161005;Utilidades por pagar;1ra QUINCENA MES 11-2024;;32,5;Nomina
15/11/2024;95;2241001;Prestaciones Sociales por Pagar;1ra QUINCENA MES 11-2024;;81,9;Nomina
15/11/2024;95;2161001;Nomina por Pagar;1ra QUINCENA MES 11-2024;;32.195,30;Nomina
15/11/2024;95;2114001;Cuentas por Pagar Directivos;pagos realizados facturas varias;3.470,76;;pago
15/11/2024;95;2114010;Otras Cuentas por Pagar ;pagos realizados facturas varias;;3.470,76;pago
15/11/2024;95;6121040;Gastos de Bancarios y Pasarelas de pago                    ;COM;39,2;;BDV
15/11/2024;95;2161001;Nomina por Pagar;TRANS XXXXX;2.400,00;;BDV
15/11/2024;95;1112003;Banco de Venezuela;transferencias realizadas;;2.439,20;BDV
15/11/2024;95;1112003;Banco de Venezuela;transferencias recibidas;2.100,00;;BDV
15/11/2024;95;1111001;Caja Principal;TRANSF DESDE BANESCO;;2.100,00;BDV
15/11/2024;95;6121040;Gastos de Bancarios y Pasarelas de pago                    ;COM;3.189,80;;bancamiga
15/11/2024;95;2114001;Cuentas por Pagar Directivos;PAGO;2.500,00;;bancamiga
15/11/2024;95;2121003;IVA por Pagar;PLANILLA 99030;14.304,46;;bancamiga
15/11/2024;95;2114001;Cuentas por Pagar Directivos;RETIRO XXXXX;29.170,00;;bancamiga
15/11/2024;95;1111001;Caja Principal;REINTEGRO DE FECHA 01/11;4.000,00;;bancamiga
15/11/2024;95;2114010;Otras Cuentas por Pagar ;INVERSIONES FOSPUCA ROF J407122401;8.017,55;;bancamiga
15/11/2024;95;6121031;Honorarios Profesionales;HONORARIOS OCTU FREDDY;2.700,00;;bancamiga
15/11/2024;95;1111001;Caja Principal;COMPRA DE DIVISAS;5.000,00;;bancamiga
15/11/2024;95;6121025;Impuestos Municipales                       ;ALCADIA DE BARUTA;4.376,82;;bancamiga
15/11/2024;95;2124010;Impuesto de protección a las pensiones por pagar;PLANILLA 99019;3.640,46;;bancamiga
15/11/2024;95;2124004;Islr 1% por pagar;PLANILLA 99044;1.254,81;;bancamiga
15/11/2024;95;2124007;IGTF Percibido de clientes;PLANILLA 99021;198,61;;bancamiga
15/11/2024;95;2122003;ISLR Retenido a Proveedores;PLANILLA 99074;134,85;;bancamiga
15/11/2024;95;2114001;Cuentas por Pagar Directivos;TRANSF ALEJANDRA;4.350,00;;bancamiga
15/11/2024;95;1111001;Caja Principal;COMPRA DIVISAS;25.400,00;;bancamiga
15/11/2024;95;2161001;Nomina por Pagar;TRANSF XXXXX;5.520,00;;bancamiga
15/11/2024;95;2161001;Nomina por Pagar;TRANSF XXXXX;5.520,00;;bancamiga
15/11/2024;95;2161001;Nomina por Pagar;TRANSF XXXXX;6.164,00;;bancamiga
15/11/2024;95;2161001;Nomina por Pagar;TRANS XXXXX;6.900,00;;bancamiga
15/11/2024;95;2161001;Nomina por Pagar;TRANSF XXXXX;1.350,00;;bancamiga
15/11/2024;95;1112002;Banco BancaAmiga;transferencias realizadas;;133.691,36;bancamiga
15/11/2024;95;1112002;Banco BancaAmiga;transferencias recibidas;133.499,38;;bancamiga
15/11/2024;95;1111001;Caja Principal;TICKET;;2.250,00;bancamiga
15/11/2024;95;1111001;Caja Principal;PAGO MARI PILI;;1.094,05;bancamiga
15/11/2024;95;1111001;Caja Principal;LIQUIDACION DE PUNTO ;;92.074,87;bancamiga
15/11/2024;95;1111001;Caja Principal;TRASNF DESDE BANESCO;;4.100,00;bancamiga
15/11/2024;95;1111001;Caja Principal;PAGO DIRECTO;;17.739,31;bancamiga
15/11/2024;95;6121040;Gastos de Bancarios y Pasarelas de pago                    ;INT;;131,15;bancamiga
